Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood
1249,train,129500.0,OthW,Fa,2.5Unf,1,TA,Lvl,Gtl,9600,Inside,60.0,Reg,0,75,RM,0.0,None,,0,4,OldTown
1250,train,119000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,None,,0,5,NAmes
1251,train,244000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11160,Corner,93.0,Reg,0,20,RL,0.0,None,,0,4,NAmes
1252,train,171750.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3136,Corner,,IR1,0,120,RL,163.0,Stone,,0,3,NridgHt
1253,train,130000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9858,Inside,62.0,Reg,0,20,RL,0.0,None,Shed,600,11,Mitchel
1254,train,294000.0,GasA,TA,2Story,1,Gd,Lvl,Gtl,17542,Inside,,IR1,0,60,RL,0.0,None,,0,7,Veenker
1255,train,165400.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,6931,Inside,60.0,Reg,0,60,RL,92.0,Stone,,0,7,Edwards
1256,train,127500.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6240,Inside,52.0,Reg,0,50,RM,0.0,None,,0,11,BrkSide
1257,train,301500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14303,Corner,91.0,IR1,0,20,RL,554.0,BrkFace,,0,8,NoRidge
1258,train,99900.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4060,Corner,56.0,Reg,0,30,RL,0.0,None,,0,7,Edwards
1259,train,190000.0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9587,Inside,59.0,IR1,0,80,RL,182.0,Stone,,0,7,Gilbert
1260,train,151000.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9750,FR2,65.0,Reg,0,20,RL,0.0,None,,0,7,NAmes
1261,train,181000.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,24682,CulDSac,,IR3,0,60,RL,0.0,None,,0,6,Gilbert
1262,train,128900.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9600,Inside,80.0,Reg,0,20,RL,0.0,None,,0,6,NAmes
1263,train,161500.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,11250,Inside,,Reg,0,50,RL,0.0,None,,0,11,ClearCr
1264,train,180500.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,13515,Inside,60.0,Reg,0,70,RL,0.0,None,,0,7,BrkSide
1265,train,181000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4060,Inside,34.0,Reg,0,120,RH,0.0,None,,0,8,NAmes
1266,train,183900.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3735,FR3,35.0,Reg,0,160,FV,218.0,BrkFace,,0,3,Somerst
1267,train,122000.0,GasA,TA,2.5Unf,2,TA,Bnk,Gtl,10120,Inside,60.0,IR1,0,190,RM,0.0,None,,0,1,OldTown
1268,train,378500.0,GasA,Ex,1Story,1,Ex,HLS,Gtl,13214,Inside,89.0,IR1,0,20,RL,0.0,None,,0,5,Timber
1269,train,381000.0,GasA,Ex,1.5Fin,1,Gd,Lvl,Mod,14100,Inside,,IR1,0,50,RL,632.0,BrkFace,,0,5,Crawfor
1270,train,144000.0,GasW,TA,1.5Fin,1,TA,Lvl,Gtl,11344,Inside,78.0,Reg,0,50,RL,180.0,BrkFace,,0,7,NAmes
1271,train,260000.0,GasA,TA,1Story,1,Gd,Low,Sev,23595,Inside,,Reg,0,40,RL,0.0,None,,0,4,ClearCr
1272,train,185750.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9156,Inside,,IR1,0,20,RL,0.0,None,,0,8,NWAmes
1273,train,137000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,13526,CulDSac,,IR1,0,20,RL,114.0,BrkFace,,0,11,Sawyer
1274,train,177000.0,GasA,Gd,SLvl,1,Ex,Lvl,Gtl,11512,Corner,124.0,IR1,0,80,RL,84.0,BrkFace,,0,5,Edwards
1275,train,139000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,5362,Corner,53.0,Reg,0,50,RL,0.0,None,,0,11,Crawfor
1276,train,137000.0,GasA,Gd,2Story,2,TA,Lvl,Gtl,11345,Corner,95.0,Reg,0,90,RL,567.0,Stone,,0,7,NAmes
1277,train,162000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,12936,CulDSac,,IR1,0,60,RL,0.0,None,,0,12,NWAmes
1278,train,197900.0,GasA,Fa,SLvl,1,TA,Lvl,Gtl,17871,CulDSac,,IR1,0,80,RL,359.0,BrkFace,,0,6,NWAmes
1279,train,237000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9473,Inside,75.0,Reg,0,60,RL,,,,0,3,CollgCr
1280,train,68400.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,7500,Inside,60.0,Reg,0,50,C (all),0.0,None,,0,4,IDOTRR
1281,train,227000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9808,Inside,67.0,IR1,0,20,RL,110.0,BrkFace,,0,3,CollgCr
1282,train,180000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8049,CulDSac,50.0,IR1,0,20,RL,54.0,BrkFace,,0,7,Timber
1283,train,150500.0,GasA,TA,1Story,1,Gd,Lvl,Gtl,8800,Inside,61.0,IR1,0,20,RL,0.0,None,,0,9,CollgCr
1284,train,139000.0,GasA,TA,2Story,2,TA,Low,Gtl,9400,Corner,94.0,Reg,0,90,RL,0.0,None,,0,4,Mitchel
1285,train,169000.0,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,9638,Inside,50.0,Reg,0,50,RL,0.0,None,,0,3,SWISU
1286,train,132500.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,None,,0,5,BrkSide
1287,train,143000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9790,Inside,,Reg,0,20,RL,451.0,BrkFace,,0,6,NWAmes
1288,train,190000.0,GasA,Fa,1Story,1,TA,Low,Mod,36500,Inside,,IR1,0,20,RL,621.0,BrkCmn,,0,6,ClearCr
1289,train,278000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,5664,Inside,40.0,IR1,0,120,RL,0.0,None,,0,10,StoneBr
1290,train,281000.0,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11065,Inside,86.0,IR1,0,60,RL,788.0,Stone,,0,10,NridgHt
1291,train,180500.0,GasA,TA,SLvl,1,TA,Lvl,Gtl,14112,Corner,,IR1,0,80,RL,86.0,BrkFace,,0,4,NAmes
1292,train,119500.0,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,268.0,BrkFace,,0,2,BrDale
1293,train,107500.0,GasA,TA,2Story,2,TA,Lvl,Gtl,6600,Corner,60.0,Reg,0,70,RM,0.0,None,,0,12,OldTown
1294,train,162900.0,GasA,TA,2Story,1,TA,Lvl,Gtl,10140,Inside,78.0,Reg,0,60,RL,0.0,None,,0,3,NWAmes
1295,train,115000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8172,Inside,60.0,Reg,0,20,RL,0.0,None,,0,4,Edwards
1296,train,138500.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8400,Inside,70.0,Reg,0,20,RL,168.0,BrkFace,,0,11,NAmes
1297,train,155000.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8700,Inside,80.0,Reg,0,20,RL,148.0,BrkFace,,0,12,NAmes
1298,train,140000.0,GasA,Gd,SFoyer,1,TA,Lvl,Gtl,3675,Inside,35.0,Reg,0,180,RM,82.0,BrkFace,,0,6,Edwards
1299,train,160000.0,GasA,Ex,2Story,1,Ex,Bnk,Gtl,63887,Corner,313.0,IR3,0,60,RL,796.0,Stone,,0,1,Edwards
1300,train,154000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,75.0,Reg,0,20,RL,0.0,None,,0,5,NAmes
1301,train,225000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10762,CulDSac,,IR1,0,60,RL,344.0,None,,0,5,Gilbert
1302,train,177500.0,GasA,Fa,2Story,1,Gd,Bnk,Gtl,7500,Inside,,IR1,0,70,RL,0.0,None,,0,11,Crawfor
1303,train,290000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10120,Inside,92.0,Reg,0,60,RL,391.0,BrkFace,,0,12,NoRidge
1304,train,232000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8688,Inside,73.0,Reg,0,20,RL,228.0,BrkFace,,0,4,Somerst
1305,train,130000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3363,Inside,32.0,Reg,0,160,RM,117.0,Stone,,0,4,Edwards
1306,train,325000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13173,Corner,108.0,IR1,0,20,RL,300.0,Stone,,0,11,NridgHt
1307,train,202500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6955,Inside,48.0,IR1,0,120,RL,94.0,Stone,,0,9,NridgHt
1308,train,138000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8072,Inside,60.0,Reg,0,20,RL,0.0,None,,0,5,CollgCr
1309,train,147000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12000,Inside,100.0,Reg,0,20,RM,0.0,None,,0,5,OldTown
1310,train,179200.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7153,Inside,,Reg,0,20,RL,88.0,BrkFace,,0,6,SawyerW
1311,train,335000.0,GasA,TA,1Story,1,Ex,Lvl,Gtl,17500,Inside,100.0,Reg,0,20,RL,0.0,None,,0,5,Crawfor
1312,train,203000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8814,Inside,68.0,Reg,0,20,RL,80.0,BrkFace,,0,1,CollgCr
1313,train,302000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9572,Inside,,IR1,0,60,RL,336.0,BrkFace,,0,6,NoRidge
1314,train,333168.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14774,Corner,108.0,IR1,0,60,RL,165.0,BrkFace,,0,5,NoRidge
1315,train,119000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8190,Inside,60.0,Reg,0,20,RL,0.0,None,,0,10,Edwards
1316,train,206900.0,GasA,TA,2Story,1,TA,Lvl,Gtl,11075,Inside,85.0,Reg,0,60,RL,0.0,None,,0,6,NAmes
1317,train,295493.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10226,Inside,61.0,IR1,0,20,RL,270.0,Stone,,0,1,CollgCr
1318,train,208900.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4230,Corner,47.0,Reg,0,120,FV,0.0,None,,0,4,Somerst
1319,train,275000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14781,CulDSac,,IR2,0,20,RL,178.0,BrkFace,,0,8,CollgCr
1320,train,111000.0,GasA,Ex,1Story,1,TA,Bnk,Gtl,10215,Inside,75.0,Reg,0,20,RL,132.0,BrkFace,,0,2,Edwards
1321,train,156500.0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8400,Inside,70.0,Reg,0,20,RL,0.0,None,,0,6,NAmes
1322,train,72500.0,Floor,TA,1Story,1,TA,Lvl,Gtl,6627,Corner,,IR1,0,20,RL,0.0,None,,0,7,BrkSide
1323,train,190000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10186,Inside,107.0,IR1,0,60,RL,0.0,None,,0,6,NoRidge
1324,train,82500.0,GasA,Gd,1Story,1,Fa,HLS,Gtl,5330,Inside,50.0,Reg,0,30,RL,0.0,None,,0,12,BrkSide
1325,train,147000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9986,Inside,75.0,Reg,0,20,RL,428.0,BrkFace,,0,2,Somerst
1326,train,55000.0,GasA,Fa,1Story,1,TA,Lvl,Gtl,3636,Inside,40.0,Reg,0,30,RM,0.0,None,,0,1,IDOTRR
1327,train,79000.0,GasA,Ex,1Story,1,Gd,Bnk,Mod,4270,Inside,70.0,Reg,0,30,RH,0.0,None,,0,5,Edwards
1328,train,130500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6600,Inside,60.0,Reg,0,20,RL,0.0,None,,0,10,Mitchel
1329,train,256000.0,GasW,Ex,1.5Fin,1,TA,Lvl,Gtl,10440,Corner,60.0,Reg,0,50,RM,0.0,None,Shed,1150,6,OldTown
1330,train,176500.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,9084,Inside,63.0,IR1,0,60,RL,0.0,None,,0,6,Gilbert
1331,train,227000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10000,Inside,85.0,Reg,0,20,RL,410.0,Stone,,0,12,Somerst
1332,train,132500.0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,10780,Inside,55.0,IR1,0,80,RL,0.0,None,,0,7,CollgCr
1333,train,100000.0,GasA,Ex,1Story,1,TA,Lvl,Mod,8877,Inside,67.0,Reg,0,20,RL,0.0,None,,0,5,Edwards
1334,train,125500.0,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,7200,Corner,60.0,Reg,0,50,RM,0.0,None,,0,7,IDOTRR
1335,train,125000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,2368,Inside,24.0,Reg,0,160,RM,312.0,None,,0,5,BrDale
1336,train,167900.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9650,Inside,80.0,Reg,0,20,RL,360.0,BrkFace,,0,4,NWAmes
1337,train,135000.0,GasA,TA,1Story,2,TA,Lvl,Gtl,9246,Inside,87.0,IR1,0,90,RL,564.0,BrkFace,,0,11,NWAmes
1338,train,52500.0,Grav,Fa,1Story,1,Fa,Bnk,Mod,4118,Corner,153.0,IR1,0,30,RM,0.0,None,,0,3,OldTown
1339,train,200000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13450,Corner,95.0,IR1,0,60,RL,0.0,None,,0,6,CollgCr
1340,train,128500.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9560,Corner,120.0,IR1,0,20,RL,0.0,None,,0,6,CollgCr
1341,train,123000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8294,Inside,70.0,Reg,0,20,RL,0.0,None,,0,6,NAmes
1342,train,155000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13695,Inside,66.0,Reg,0,20,RL,0.0,None,,0,7,SawyerW
1343,train,228500.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9375,Inside,,Reg,0,60,RL,149.0,BrkFace,,0,8,CollgCr
1344,train,177000.0,GasA,Gd,1.5Fin,1,TA,Bnk,Gtl,7558,Inside,57.0,Reg,0,50,RL,0.0,None,,0,3,Crawfor
1345,train,155835.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11103,Corner,85.0,IR1,0,60,RL,0.0,None,,0,7,CollgCr
1346,train,108500.0,GasA,Gd,1Story,1,Fa,Lvl,Gtl,6000,Inside,50.0,Reg,0,30,RM,0.0,None,,0,7,OldTown
1347,train,262500.0,GasA,TA,1Story,1,TA,Lvl,Gtl,20781,CulDSac,,IR2,0,20,RL,0.0,None,,0,6,NWAmes
1348,train,283463.0,GasA,Ex,1Story,1,Gd,HLS,Gtl,15306,Corner,93.0,IR1,0,20,RL,100.0,Stone,,0,5,Timber
1349,train,215000.0,GasA,Ex,1Story,1,Gd,Low,Gtl,16196,Inside,,IR3,0,20,RL,0.0,None,,0,8,SawyerW
1350,train,122000.0,OthW,Fa,2Story,1,TA,Lvl,Gtl,5250,Inside,50.0,Reg,205,70,RM,0.0,None,,0,12,OldTown
1351,train,200000.0,GasA,TA,2Story,2,TA,Lvl,Gtl,11643,Inside,91.0,Reg,0,90,RL,368.0,BrkFace,,0,8,NAmes
1352,train,171000.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,9247,Inside,70.0,IR1,0,60,RL,318.0,BrkFace,,0,3,NAmes
1353,train,134900.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,None,,0,7,BrkSide
1354,train,410000.0,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,14720,CulDSac,56.0,IR1,0,50,RL,579.0,BrkFace,,0,3,NoRidge
1355,train,235000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10316,Inside,,IR1,0,60,RL,0.0,None,,0,6,CollgCr
1356,train,170000.0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,10192,Inside,102.0,IR1,0,80,RL,143.0,BrkFace,,0,9,NWAmes
1357,train,110000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9477,Corner,,Reg,0,20,RL,65.0,BrkFace,,0,10,NAmes
1358,train,149900.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,12537,CulDSac,,IR1,0,20,RL,0.0,None,,0,4,NAmes
1359,train,177500.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2117,Inside,,Reg,0,160,FV,216.0,BrkFace,,0,6,Somerst
1360,train,315000.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,16737,FR3,129.0,Reg,0,20,RL,66.0,BrkFace,,0,9,NridgHt
1361,train,189000.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,9842,Inside,51.0,Reg,0,70,RL,0.0,None,,0,5,SWISU
1362,train,260000.0,GasA,Ex,1Story,1,Gd,Low,Mod,16158,Inside,124.0,IR1,0,20,RL,16.0,Stone,,0,6,StoneBr
1363,train,104900.0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,12513,FR2,,IR1,0,50,RL,0.0,None,,0,6,NAmes
1364,train,156932.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8499,Inside,73.0,IR1,0,60,RL,0.0,None,,0,3,Gilbert
1365,train,144152.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3180,Inside,30.0,Reg,80,160,FV,0.0,None,,0,4,Somerst
1366,train,216000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7500,Inside,,Reg,0,60,FV,0.0,None,,0,1,Somerst
1367,train,193000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9179,Inside,68.0,IR1,0,60,RL,158.0,BrkFace,,0,6,CollgCr
1368,train,127000.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,2665,Inside,41.0,Reg,0,160,RM,0.0,None,,0,7,MeadowV
1369,train,144000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4435,Inside,,Reg,0,120,RM,170.0,BrkFace,,0,6,CollgCr
1370,train,232000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10635,FR2,48.0,IR2,0,20,RL,171.0,BrkFace,,0,5,CollgCr
1371,train,105000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,5400,Corner,90.0,Reg,0,50,RL,0.0,None,,0,10,OldTown
1372,train,165500.0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,9600,Inside,80.0,Reg,0,80,RL,0.0,None,,0,10,NAmes
1373,train,274300.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9750,Corner,75.0,Reg,0,60,RL,0.0,None,,0,6,CollgCr
1374,train,466500.0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11400,Inside,,Reg,0,20,RL,705.0,BrkFace,,0,3,NoRidge
1375,train,250000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10625,Inside,85.0,Reg,0,60,FV,0.0,None,,0,7,Somerst
1376,train,239000.0,GasA,Ex,1Story,1,Gd,HLS,Gtl,10991,Inside,89.0,IR1,0,20,RL,80.0,BrkFace,,0,12,Timber
1377,train,91000.0,GasA,TA,1Story,1,TA,Bnk,Gtl,6292,Inside,52.0,Reg,0,30,RL,0.0,None,,0,4,SWISU
1378,train,117000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,10998,Inside,60.0,Reg,0,50,RL,0.0,None,,0,7,Edwards
1379,train,83000.0,GasA,TA,2Story,1,TA,Lvl,Gtl,1953,Inside,21.0,Reg,0,160,RM,408.0,BrkFace,,0,6,BrDale
1380,train,167500.0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,9735,Inside,73.0,Reg,0,80,RL,0.0,None,,0,5,Timber
1381,train,58500.0,GasA,TA,1Story,1,TA,Lvl,Gtl,8212,Inside,45.0,Reg,0,30,RL,0.0,None,,0,6,Edwards
1382,train,237500.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,12925,Corner,,IR1,0,20,RL,0.0,None,,0,5,NAmes
1383,train,157000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7200,Corner,60.0,Reg,0,70,RM,0.0,None,,0,10,OldTown
1384,train,112000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,25339,Inside,,Reg,0,30,RL,0.0,None,,0,8,Sawyer
1385,train,105000.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,9060,Inside,60.0,Reg,0,50,RL,0.0,None,,0,10,Edwards
1386,train,125500.0,GasA,Gd,1.5Fin,1,Gd,Lvl,Gtl,5436,Inside,40.0,Reg,0,50,RM,0.0,None,,0,5,IDOTRR
1387,train,250000.0,GasA,TA,2Story,1,Gd,Lvl,Gtl,16692,Inside,80.0,IR1,0,60,RL,184.0,BrkFace,TenC,2000,7,NWAmes
1388,train,136000.0,GasW,TA,1.5Fin,1,Gd,Lvl,Gtl,8520,Inside,60.0,Reg,0,50,RM,0.0,None,,0,8,OldTown
1389,train,377500.0,GasA,Ex,1Story,1,Ex,HLS,Gtl,14892,CulDSac,42.0,IR1,0,20,RL,160.0,Stone,,0,10,Gilbert
1390,train,131000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,6000,Inside,60.0,Reg,0,50,RM,0.0,None,,0,3,BrkSide
1391,train,235000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,244.0,BrkFace,,0,9,CollgCr
1392,train,124000.0,GasA,TA,1Story,2,TA,Lvl,Gtl,8944,Inside,65.0,Reg,0,90,RL,0.0,None,,0,4,NAmes
1393,train,123000.0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,7838,Inside,68.0,Reg,0,85,RL,0.0,None,,0,12,NAmes
1394,train,163000.0,GasA,Ex,1.5Fin,2,TA,Lvl,Gtl,10800,Inside,60.0,Reg,0,190,RM,0.0,None,,0,4,OldTown
1395,train,246578.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4045,Inside,53.0,Reg,0,120,RL,45.0,BrkFace,,0,10,Blmngtn
1396,train,281213.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12665,Inside,88.0,IR1,0,60,RL,245.0,BrkFace,,0,2,Timber
1397,train,160000.0,GasA,TA,1Story,1,TA,Bnk,Sev,57200,Inside,,IR1,0,20,RL,0.0,None,,0,6,Timber
1398,train,137500.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,6120,Inside,51.0,Reg,0,70,RM,0.0,None,,0,5,BrkSide
1399,train,138000.0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,50,RL,0.0,None,,0,5,NAmes
1400,train,137450.0,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,6171,Inside,51.0,Reg,0,50,RL,0.0,None,,0,10,SWISU
1401,train,120000.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6000,Corner,50.0,Reg,0,50,RM,0.0,None,,0,7,BrkSide
1402,train,193000.0,GasA,Ex,2Story,1,TA,Lvl,Gtl,7415,Inside,62.0,IR1,0,60,RL,0.0,None,,0,4,Gilbert
1403,train,193879.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6762,Inside,64.0,Reg,0,20,RL,0.0,None,,0,7,CollgCr
1404,train,282922.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,15256,CulDSac,49.0,IR1,0,20,RL,84.0,Stone,,0,8,Somerst
1405,train,105000.0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,10410,Corner,60.0,Reg,0,50,RL,0.0,None,,0,1,OldTown
1406,train,275000.0,GasA,Ex,1Story,1,Gd,HLS,Mod,3842,Inside,44.0,IR1,0,120,RM,174.0,Stone,,0,1,Crawfor
1407,train,133000.0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,8445,Corner,70.0,Reg,0,85,RL,0.0,None,,0,3,CollgCr
1408,train,112000.0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8780,Corner,,IR1,0,20,RL,0.0,None,,0,3,Mitchel
1409,train,125500.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,7740,Inside,60.0,Reg,0,70,RM,0.0,None,,0,6,OldTown
1410,train,215000.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,20544,CulDSac,46.0,IR1,0,60,RL,123.0,BrkFace,,0,11,NWAmes
1411,train,230000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12420,Inside,79.0,Reg,0,60,RL,0.0,None,,0,6,CollgCr
1412,train,140000.0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,9600,Inside,80.0,Reg,0,50,RL,0.0,None,,0,9,NAmes
1413,train,90000.0,Wall,Fa,1Story,2,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,90,RL,0.0,None,,0,6,NAmes
1414,train,257000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10994,Corner,88.0,IR1,0,20,RL,366.0,Stone,,0,9,SawyerW
1415,train,207000.0,GasA,Gd,1.5Fin,1,Gd,Bnk,Gtl,13053,Inside,64.0,Reg,0,50,RL,0.0,None,,0,6,BrkSide
1416,train,175900.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3635,Inside,51.0,Reg,0,120,RL,130.0,BrkFace,,0,5,Blmngtn
1417,train,122500.0,GasA,Gd,2Story,2,TA,Lvl,Gtl,11340,Inside,60.0,Reg,0,190,RM,0.0,None,,0,4,OldTown
1418,train,340000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16545,Inside,,IR1,0,60,RL,731.0,BrkFace,,0,5,NoRidge
1419,train,124000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9204,Inside,71.0,Reg,0,20,RL,0.0,None,,0,8,NAmes
1420,train,223000.0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,16381,Inside,,IR1,0,20,RL,312.0,BrkFace,,0,12,Crawfor
1421,train,179900.0,GasA,Gd,2Story,1,TA,Lvl,Gtl,11700,Corner,90.0,Reg,0,60,RL,420.0,BrkFace,,0,5,NWAmes
1422,train,127500.0,GasA,TA,1Story,1,TA,Lvl,Gtl,4043,Inside,53.0,Reg,0,120,RL,0.0,None,,0,7,NPkVill
1423,train,136500.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4435,Inside,37.0,Reg,0,120,RM,170.0,BrkFace,,0,3,CollgCr
1424,train,274970.0,GasA,TA,SLvl,1,Gd,Lvl,Gtl,19690,CulDSac,,IR1,0,80,RL,0.0,None,,0,8,Edwards
1425,train,144000.0,GasA,TA,1Story,1,TA,Lvl,Gtl,9503,Inside,,Reg,0,20,RL,0.0,None,,0,6,NAmes
1426,train,142000.0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10721,Inside,80.0,IR1,0,20,RL,243.0,Stone,,0,10,NAmes
1427,train,271000.0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10944,Inside,81.0,IR1,0,60,RL,448.0,BrkFace,,0,8,NoRidge
