Id,source,SalePrice,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath
1318,train,208900.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,466.0,2.0,TA,RFn,TA,Attchd,2006.0,1352,0
1319,train,275000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,748.0,3.0,TA,RFn,TA,Attchd,2001.0,1787,0
1320,train,111000.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,PConc,1,Typ,248.0,1.0,TA,Unf,TA,Attchd,1954.0,948,0
1321,train,156500.0,0,TA,TA,BrkFace,BrkFace,,Gd,2,CBlock,1,Typ,442.0,2.0,TA,RFn,TA,Attchd,1957.0,1478,1
1322,train,72500.0,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,287.0,1.0,Fa,Unf,TA,Detchd,1955.0,720,0
1323,train,190000.0,0,TA,Gd,HdBoard,HdBoard,,TA,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,1992.0,1923,1
1324,train,82500.0,0,TA,Fa,VinylSd,VinylSd,,,0,CBlock,1,Typ,0.0,0.0,,,,,,708,0
1325,train,147000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,895.0,3.0,TA,RFn,TA,Attchd,2007.0,1795,0
1326,train,55000.0,100,TA,TA,AsbShng,AsbShng,MnPrv,,0,BrkTil,1,Typ,0.0,0.0,,,,,,796,0
1327,train,79000.0,286,TA,TA,MetalSd,MetalSd,,,0,BrkTil,1,Typ,0.0,0.0,,,,,,774,0
1328,train,130500.0,0,Gd,Gd,VinylSd,VinylSd,MnPrv,Ex,1,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Attchd,1982.0,816,0
1329,train,256000.0,0,Gd,Gd,BrkFace,Wd Sdng,MnPrv,TA,2,BrkTil,2,Mod,520.0,2.0,TA,Unf,Fa,Detchd,1920.0,2792,0
1330,train,176500.0,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,462.0,2.0,TA,Fin,TA,Attchd,1998.0,1632,1
1331,train,227000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,825.0,3.0,TA,RFn,TA,Attchd,2006.0,1588,0
1332,train,132500.0,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,1976.0,954,0
1333,train,100000.0,0,TA,TA,MetalSd,MetalSd,,Gd,1,CBlock,1,Typ,288.0,1.0,Fa,Unf,Fa,Detchd,1958.0,816,0
1334,train,125500.0,190,TA,TA,Wd Sdng,Wd Sdng,MnPrv,,0,CBlock,1,Typ,297.0,1.0,TA,Unf,TA,Detchd,1951.0,1360,1
1335,train,125000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Min1,440.0,2.0,TA,Unf,TA,Attchd,1970.0,1365,1
1336,train,167900.0,0,TA,TA,Plywood,Plywood,,TA,1,CBlock,2,Typ,630.0,2.0,TA,RFn,TA,Attchd,1977.0,1334,0
1337,train,135000.0,0,TA,TA,Plywood,Plywood,,,0,CBlock,2,Typ,506.0,2.0,TA,Unf,TA,Detchd,1973.0,1656,0
1338,train,52500.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,0.0,0.0,,,,,,693,0
1339,train,200000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,492.0,2.0,TA,RFn,TA,BuiltIn,2002.0,1861,1
1340,train,128500.0,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,288.0,1.0,TA,RFn,TA,Attchd,1972.0,864,0
1341,train,123000.0,0,TA,TA,MetalSd,MetalSd,GdWo,,0,CBlock,1,Typ,480.0,4.0,TA,Unf,TA,Detchd,1974.0,872,0
1342,train,155000.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,2004.0,1114,0
1343,train,228500.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,647.0,2.0,TA,RFn,TA,Attchd,2002.0,2169,1
1344,train,177000.0,0,TA,TA,BrkFace,Stone,,TA,1,BrkTil,1,Typ,342.0,2.0,Fa,Unf,Fa,Detchd,1929.0,1913,1
1345,train,155835.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,440.0,2.0,TA,Fin,TA,Attchd,2006.0,1456,1
1346,train,108500.0,168,TA,TA,MetalSd,MetalSd,,,0,PConc,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1997.0,960,0
1347,train,262500.0,0,TA,TA,BrkFace,HdBoard,,Gd,1,CBlock,2,Typ,508.0,2.0,TA,RFn,Gd,Attchd,1968.0,2156,0
1348,train,283463.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,712.0,3.0,TA,Fin,TA,Attchd,2006.0,1776,0
1349,train,215000.0,0,TA,Gd,VinylSd,VinylSd,,Fa,1,PConc,2,Typ,514.0,2.0,TA,RFn,TA,Attchd,1998.0,1494,0
1350,train,122000.0,20,Gd,TA,MetalSd,MetalSd,,,0,BrkTil,2,Typ,0.0,0.0,,,,,,2358,0
1351,train,200000.0,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,2,Typ,968.0,4.0,TA,Unf,TA,Detchd,1969.0,2634,2
1352,train,171000.0,0,TA,TA,HdBoard,HdBoard,,Gd,1,CBlock,1,Typ,490.0,2.0,TA,Fin,TA,Attchd,1962.0,1716,1
1353,train,134900.0,0,TA,Gd,MetalSd,MetalSd,,,0,BrkTil,1,Typ,624.0,2.0,TA,Unf,TA,Detchd,1999.0,1176,0
1354,train,410000.0,0,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,666.0,3.0,TA,Fin,TA,Attchd,1996.0,3238,1
1355,train,235000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,839.0,3.0,TA,RFn,TA,Attchd,2000.0,1865,1
1356,train,170000.0,0,TA,TA,MetalSd,MetalSd,GdPrv,TA,1,CBlock,3,Typ,487.0,2.0,TA,RFn,TA,Attchd,1968.0,1920,0
1357,train,110000.0,0,TA,TA,HdBoard,HdBoard,GdWo,,0,CBlock,1,Typ,264.0,1.0,TA,RFn,TA,Attchd,1966.0,892,0
1358,train,149900.0,0,TA,TA,VinylSd,VinylSd,,Fa,1,CBlock,1,Typ,500.0,2.0,TA,Fin,TA,Attchd,1971.0,1078,1
1359,train,177500.0,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,440.0,2.0,TA,Unf,TA,Detchd,2000.0,1573,1
1360,train,315000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,770.0,3.0,TA,Fin,TA,Attchd,2004.0,1980,0
1361,train,189000.0,301,TA,TA,MetalSd,Wd Sdng,,,0,BrkTil,3,Typ,621.0,2.0,TA,RFn,TA,BuiltIn,1998.0,2601,1
1362,train,260000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,430.0,2.0,TA,Fin,TA,Attchd,2005.0,1530,0
1363,train,104900.0,0,Gd,TA,VinylSd,VinylSd,,Gd,1,BrkTil,2,Typ,368.0,1.0,TA,Unf,TA,Attchd,1920.0,1738,0
1364,train,156932.0,0,TA,TA,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,432.0,2.0,TA,Fin,TA,BuiltIn,2007.0,1412,1
1365,train,144152.0,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,480.0,2.0,TA,RFn,TA,Detchd,2005.0,1200,1
1366,train,216000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,663.0,2.0,TA,RFn,TA,Attchd,2000.0,1674,1
1367,train,193000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,588.0,2.0,TA,RFn,TA,Attchd,1999.0,1790,1
1368,train,127000.0,0,TA,TA,CemntBd,CmentBd,,TA,1,PConc,2,Typ,336.0,1.0,TA,RFn,TA,Attchd,1977.0,1475,0
1369,train,144000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,420.0,2.0,TA,Fin,TA,Attchd,2003.0,848,0
1370,train,232000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,502.0,2.0,TA,Fin,TA,Attchd,2003.0,1668,0
1371,train,105000.0,198,TA,Fa,CBlock,CBlock,,,0,PConc,1,Typ,338.0,1.0,TA,Fin,TA,Detchd,1967.0,1374,0
1372,train,165500.0,0,TA,TA,AsbShng,AsbShng,MnPrv,TA,1,CBlock,1,Typ,377.0,1.0,TA,RFn,TA,BuiltIn,1955.0,1661,0
1373,train,274300.0,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,583.0,2.0,TA,RFn,TA,Detchd,1998.0,2097,1
1374,train,466500.0,0,TA,Ex,VinylSd,VinylSd,,Gd,2,PConc,2,Typ,804.0,3.0,TA,RFn,TA,Attchd,2001.0,2633,1
1375,train,250000.0,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,936.0,3.0,TA,Fin,TA,Attchd,2005.0,1958,1
1376,train,239000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,722.0,3.0,TA,Fin,TA,Attchd,2007.0,1571,0
1377,train,91000.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,160.0,1.0,TA,Unf,Fa,Detchd,1925.0,790,0
1378,train,117000.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,2,Min2,660.0,2.0,TA,Unf,TA,Detchd,1977.0,1604,0
1379,train,83000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,1973.0,987,1
1380,train,167500.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2007.0,1394,1
1381,train,58500.0,96,Fa,TA,Stucco,Stucco,,,0,BrkTil,1,Typ,200.0,1.0,Fa,Unf,TA,Detchd,1938.0,864,0
1382,train,237500.0,0,TA,TA,BrkFace,Plywood,,Gd,2,CBlock,2,Typ,550.0,2.0,TA,Fin,TA,Attchd,1970.0,2117,1
1383,train,157000.0,221,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,1989.0,1762,1
1384,train,112000.0,112,Gd,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,2,Typ,576.0,2.0,TA,Unf,TA,Attchd,2007.0,1416,0
1385,train,105000.0,0,TA,TA,WdShing,Wd Shng,MnPrv,,0,BrkTil,1,Typ,280.0,1.0,TA,Unf,TA,Detchd,1939.0,1258,0
1386,train,125500.0,0,Gd,TA,VinylSd,VinylSd,MnPrv,,0,BrkTil,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1922.0,1154,0
1387,train,250000.0,0,TA,TA,Plywood,Plywood,MnPrv,TA,2,CBlock,3,Typ,564.0,2.0,TA,RFn,TA,Attchd,1978.0,2784,1
1388,train,136000.0,0,Gd,TA,Stucco,Stucco,GdWo,Gd,1,BrkTil,2,Typ,216.0,1.0,TA,Unf,TA,Detchd,1916.0,2526,0
1389,train,377500.0,0,TA,Ex,VinylSd,VinylSd,,Gd,2,PConc,2,Typ,758.0,3.0,TA,Fin,TA,Attchd,2006.0,1746,0
1390,train,131000.0,0,Gd,TA,Wd Sdng,Wd Sdng,,Gd,1,BrkTil,1,Typ,440.0,2.0,TA,Unf,TA,Detchd,2003.0,1218,0
1391,train,235000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,541.0,2.0,TA,RFn,TA,Attchd,2000.0,1525,0
1392,train,124000.0,0,TA,TA,Plywood,Plywood,,,0,CBlock,2,Mod,792.0,3.0,TA,Unf,TA,Detchd,1967.0,1584,0
1393,train,123000.0,0,TA,TA,HdBoard,HdBoard,MnWw,Po,1,CBlock,1,Typ,288.0,1.0,TA,RFn,TA,Attchd,1967.0,900,0
1394,train,163000.0,212,TA,TA,Wd Sdng,Wd Sdng,,TA,1,BrkTil,2,Typ,672.0,2.0,TA,Unf,Gd,Detchd,2003.0,1912,0
1395,train,246578.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,648.0,3.0,TA,Fin,TA,Attchd,2006.0,1500,0
1396,train,281213.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,642.0,3.0,TA,Fin,TA,BuiltIn,2005.0,2482,1
1397,train,160000.0,50,TA,TA,Wd Sdng,Wd Sdng,,TA,2,CBlock,1,Min1,572.0,2.0,TA,Unf,TA,Detchd,1966.0,1687,0
1398,train,137500.0,150,TA,TA,MetalSd,MetalSd,,,0,BrkTil,1,Typ,180.0,1.0,Fa,Unf,Fa,Detchd,1933.0,1513,1
1399,train,138000.0,168,TA,TA,VinylSd,Wd Sdng,GdPrv,,0,CBlock,1,Min1,240.0,1.0,TA,Unf,TA,Attchd,1950.0,1904,1
1400,train,137450.0,0,TA,TA,WdShing,Wd Shng,MnPrv,Gd,1,BrkTil,2,Typ,216.0,1.0,TA,Unf,Fa,Detchd,1925.0,1608,1
1401,train,120000.0,112,TA,TA,WdShing,Wd Shng,,Gd,1,BrkTil,1,Typ,208.0,1.0,TA,RFn,TA,BuiltIn,1929.0,1158,0
1402,train,193000.0,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,398.0,2.0,TA,Fin,TA,Attchd,2004.0,1593,1
1403,train,193879.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,662.0,2.0,TA,RFn,TA,Attchd,2006.0,1294,0
1404,train,282922.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,754.0,3.0,TA,Unf,TA,Attchd,2007.0,1464,0
1405,train,105000.0,160,TA,TA,Wd Sdng,Wd Sdng,MnPrv,,0,PConc,1,Typ,936.0,3.0,TA,Unf,TA,Detchd,1998.0,1214,0
1406,train,275000.0,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,482.0,2.0,TA,Fin,TA,Attchd,2004.0,1646,0
1407,train,133000.0,0,TA,TA,HdBoard,Wd Shng,MnPrv,,0,CBlock,1,Typ,396.0,2.0,TA,Unf,TA,Detchd,1988.0,768,0
1408,train,112000.0,0,TA,TA,HdBoard,Plywood,MnPrv,,0,CBlock,1,Typ,0.0,0.0,,,,,,833,0
1409,train,125500.0,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1966.0,1363,0
1410,train,215000.0,0,Gd,TA,Plywood,Plywood,MnPrv,TA,1,CBlock,2,Typ,542.0,2.0,TA,Fin,TA,Attchd,1986.0,2093,1
1411,train,230000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,622.0,2.0,TA,RFn,TA,Attchd,2001.0,1840,1
1412,train,140000.0,0,Gd,TA,VinylSd,VinylSd,MnPrv,,0,CBlock,1,Min2,271.0,1.0,TA,Unf,TA,Attchd,1950.0,1668,1
1413,train,90000.0,0,TA,TA,BrkFace,Stone,,,0,Slab,2,Typ,420.0,2.0,TA,Unf,TA,Detchd,1956.0,1040,0
1414,train,257000.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,620.0,2.0,TA,Fin,TA,Attchd,2005.0,1844,0
1415,train,207000.0,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,BrkTil,1,Typ,370.0,2.0,TA,Unf,TA,Detchd,1922.0,1848,1
1416,train,175900.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,660.0,3.0,TA,RFn,TA,Attchd,2007.0,1569,0
1417,train,122500.0,114,TA,TA,VinylSd,AsbShng,,,0,PConc,2,Typ,560.0,2.0,TA,Unf,TA,Detchd,1971.0,2290,0
1418,train,340000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,1069.0,3.0,TA,Fin,TA,Attchd,1998.0,2450,1
1419,train,124000.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,336.0,1.0,TA,Unf,TA,Detchd,1962.0,1144,1
1420,train,223000.0,216,Gd,Gd,Plywood,Plywood,,TA,1,CBlock,2,Typ,540.0,2.0,TA,RFn,TA,Attchd,1969.0,1844,0
1421,train,179900.0,0,TA,TA,HdBoard,HdBoard,,TA,1,CBlock,2,Typ,776.0,2.0,TA,RFn,TA,Attchd,1968.0,1416,1
1422,train,127500.0,0,TA,TA,Plywood,Plywood,,Fa,1,CBlock,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,1977.0,1069,0
1423,train,136500.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,420.0,2.0,TA,Fin,TA,Attchd,2003.0,848,0
1424,train,274970.0,0,Gd,Gd,Plywood,Plywood,GdPrv,Gd,1,CBlock,2,Typ,432.0,2.0,Gd,Unf,Gd,Attchd,1966.0,2201,0
1425,train,144000.0,0,TA,TA,HdBoard,HdBoard,GdWo,TA,1,CBlock,1,Min1,484.0,1.0,TA,Unf,TA,Detchd,1970.0,1344,0
1426,train,142000.0,0,TA,Gd,HdBoard,HdBoard,,,0,CBlock,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1960.0,1252,0
1427,train,271000.0,0,TA,Gd,VinylSd,VinylSd,,TA,2,PConc,2,Typ,525.0,2.0,TA,RFn,TA,Attchd,1994.0,2127,1
1428,train,140000.0,0,TA,TA,MetalSd,MetalSd,,TA,1,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Attchd,1962.0,1558,1
1429,train,119000.0,154,Gd,TA,MetalSd,MetalSd,MnPrv,Gd,2,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Attchd,1940.0,804,0
1430,train,182900.0,99,Gd,Gd,MetalSd,MetalSd,,TA,1,CBlock,2,Typ,467.0,2.0,TA,Fin,TA,Attchd,1981.0,1440,0
1431,train,192140.0,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,372.0,2.0,TA,Fin,TA,BuiltIn,2005.0,1838,1
1432,train,143750.0,0,TA,TA,Plywood,Plywood,,,0,CBlock,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,1976.0,958,0
1433,train,64500.0,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,2,Typ,216.0,1.0,Fa,Unf,Fa,Detchd,1928.0,968,0
1434,train,186500.0,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,451.0,2.0,TA,Fin,TA,Attchd,2000.0,1792,1
1435,train,160000.0,0,TA,TA,BrkFace,BrkFace,,Gd,1,CBlock,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,1977.0,1126,0
1436,train,174000.0,0,Gd,Gd,Wd Sdng,Wd Sdng,GdPrv,Gd,1,CBlock,1,Typ,462.0,2.0,TA,RFn,TA,Attchd,1962.0,1537,1
1437,train,120500.0,0,TA,TA,HdBoard,HdBoard,GdWo,,0,PConc,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1974.0,864,0
1438,train,394617.0,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,774.0,3.0,TA,Fin,TA,Attchd,2008.0,1932,0
1439,train,149700.0,158,TA,TA,MetalSd,MetalSd,MnPrv,,0,CBlock,1,Typ,923.0,2.0,TA,Unf,TA,Attchd,1957.0,1236,0
1440,train,197000.0,216,TA,TA,HdBoard,HdBoard,,TA,1,CBlock,2,Typ,550.0,2.0,TA,RFn,TA,Attchd,1979.0,1725,1
1441,train,191000.0,0,TA,TA,MetalSd,MetalSd,,Gd,1,BrkTil,2,Min1,672.0,2.0,TA,Fin,TA,Detchd,1993.0,2555,0
1442,train,149300.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,1,Typ,420.0,2.0,TA,RFn,TA,Attchd,2004.0,848,0
1443,train,310000.0,0,TA,Ex,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,812.0,3.0,TA,Fin,TA,Attchd,2008.0,2007,1
1444,train,121000.0,0,TA,TA,Wd Sdng,Wd Sdng,,Gd,1,BrkTil,1,Typ,192.0,1.0,Po,Unf,Fa,Detchd,1916.0,952,0
1445,train,179600.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,626.0,2.0,TA,RFn,TA,Attchd,2004.0,1422,0
1446,train,129000.0,252,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1990.0,913,0
1447,train,157900.0,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,312.0,1.0,TA,Unf,TA,Attchd,1962.0,1188,0
1448,train,240000.0,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,556.0,2.0,TA,RFn,TA,Attchd,1995.0,2090,1
1449,train,112000.0,0,TA,TA,MetalSd,HdBoard,GdWo,,0,CBlock,1,Min2,384.0,1.0,TA,Unf,Fa,Detchd,1950.0,1346,1
1450,train,92000.0,0,TA,TA,CemntBd,CmentBd,,,0,CBlock,1,Typ,0.0,0.0,,,,,,630,0
1451,train,136000.0,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,2,Typ,0.0,0.0,,,,,,1792,2
1452,train,287090.0,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,840.0,3.0,TA,Fin,TA,Attchd,2008.0,1578,0
1453,train,145000.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,525.0,2.0,TA,Fin,TA,Basment,2005.0,1072,0
1454,train,84500.0,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0.0,0.0,,,,,,1140,0
1455,train,185000.0,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,400.0,2.0,TA,RFn,TA,Attchd,2004.0,1221,0
1456,train,175000.0,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,1999.0,1647,1
1457,train,210000.0,0,TA,TA,Plywood,Plywood,MnPrv,TA,2,CBlock,2,Min1,500.0,2.0,TA,Unf,TA,Attchd,1978.0,2073,0
1458,train,266500.0,0,Gd,Ex,CemntBd,CmentBd,GdPrv,Gd,2,Stone,2,Typ,252.0,1.0,TA,RFn,TA,Attchd,1941.0,2340,0
1459,train,142125.0,112,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Attchd,1950.0,1078,0
1460,train,147500.0,0,TA,Gd,HdBoard,HdBoard,,,0,CBlock,1,Typ,276.0,1.0,TA,Fin,TA,Attchd,1965.0,1256,1
1461,test,,0,TA,TA,VinylSd,VinylSd,MnPrv,,0,CBlock,1,Typ,730.0,1.0,TA,Unf,TA,Attchd,1961.0,896,0
1462,test,,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,312.0,1.0,TA,Unf,TA,Attchd,1958.0,1329,1
1463,test,,0,TA,TA,VinylSd,VinylSd,MnPrv,TA,1,PConc,2,Typ,482.0,2.0,TA,Fin,TA,Attchd,1997.0,1629,1
1464,test,,0,TA,TA,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,470.0,2.0,TA,Fin,TA,Attchd,1998.0,1604,1
1465,test,,0,TA,Gd,HdBoard,HdBoard,,,0,PConc,2,Typ,506.0,2.0,TA,RFn,TA,Attchd,1992.0,1280,0
1466,test,,0,TA,TA,HdBoard,HdBoard,,TA,1,PConc,2,Typ,440.0,2.0,TA,Fin,TA,Attchd,1993.0,1655,1
1467,test,,0,Gd,TA,HdBoard,HdBoard,GdPrv,,0,PConc,2,Typ,420.0,2.0,TA,Fin,TA,Attchd,1992.0,1187,0
1468,test,,0,TA,TA,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,393.0,2.0,TA,Fin,TA,Attchd,1998.0,1465,1
1469,test,,0,TA,TA,HdBoard,HdBoard,,Po,1,PConc,1,Typ,506.0,2.0,TA,Unf,TA,Attchd,1990.0,1341,1
1470,test,,0,TA,TA,Plywood,Plywood,MnPrv,,0,CBlock,1,Typ,525.0,2.0,TA,Fin,TA,Attchd,1970.0,882,0
1471,test,,0,TA,Gd,MetalSd,MetalSd,,Fa,1,PConc,2,Typ,511.0,2.0,TA,Fin,TA,Attchd,1999.0,1337,0
1472,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,1971.0,987,1
1473,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,320.0,1.0,TA,Unf,TA,Detchd,1997.0,1092,1
1474,test,,0,TA,TA,Plywood,Brk Cmn,,TA,1,CBlock,2,Typ,440.0,2.0,TA,Unf,TA,Attchd,1975.0,1456,1
1475,test,,0,TA,TA,Plywood,Brk Cmn,,,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Attchd,1975.0,836,0
1476,test,,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,751.0,3.0,TA,Fin,TA,Attchd,2009.0,2334,1
1477,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,868.0,3.0,TA,RFn,TA,Attchd,2009.0,1544,0
1478,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,730.0,3.0,TA,Fin,TA,Attchd,2005.0,1698,0
1479,test,,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,678.0,3.0,TA,RFn,TA,Attchd,2005.0,1822,0
1480,test,,0,TA,Ex,VinylSd,VinylSd,,Gd,2,PConc,2,Typ,958.0,3.0,TA,Fin,TA,Attchd,2003.0,2696,1
1481,test,,0,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,756.0,3.0,TA,Fin,TA,Attchd,2002.0,2250,1
1482,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2006.0,1370,0
1483,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,430.0,2.0,TA,Fin,TA,Attchd,2005.0,1324,0
1484,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,437.0,2.0,TA,Fin,TA,Attchd,2006.0,1145,0
1485,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2004.0,1374,1
1486,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,433.0,2.0,TA,Fin,TA,BuiltIn,2004.0,1733,1
1487,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,962.0,3.0,TA,Fin,TA,Attchd,1998.0,2475,1
1488,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,880.0,3.0,TA,RFn,TA,Attchd,2005.0,1595,0
1489,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,676.0,2.0,TA,RFn,TA,Attchd,2009.0,1218,0
1490,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,528.0,2.0,TA,Fin,TA,Attchd,2005.0,1468,0
1491,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2004.0,1659,1
